GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Households with one or more people under 18 years:,Margin of Error; Households with one or more people under 18 years:,Estimate; Households with one or more people under 18 years: - Family households:,Margin of Error; Households with one or more people under 18 years: - Family households:,Estimate; Households with one or more people under 18 years: - Family households: - Married-couple family,Margin of Error; Households with one or more people under 18 years: - Family households: - Married-couple family,Estimate; Households with one or more people under 18 years: - Family households: - Other family:,Margin of Error; Households with one or more people under 18 years: - Family households: - Other family:,"Estimate; Households with one or more people under 18 years: - Family households: - Other family: - Male householder, no wife present","Margin of Error; Households with one or more people under 18 years: - Family households: - Other family: - Male householder, no wife present","Estimate; Households with one or more people under 18 years: - Family households: - Other family: - Female householder, no husband present","Margin of Error; Households with one or more people under 18 years: - Family households: - Other family: - Female householder, no husband present",Estimate; Households with one or more people under 18 years: - Nonfamily households:,Margin of Error; Households with one or more people under 18 years: - Nonfamily households:,Estimate; Households with one or more people under 18 years: - Nonfamily households: - Male householder,Margin of Error; Households with one or more people under 18 years: - Nonfamily households: - Male householder,Estimate; Households with one or more people under 18 years: - Nonfamily households: - Female householder,Margin of Error; Households with one or more people under 18 years: - Nonfamily households: - Female householder,Estimate; Households with no people under 18 years:,Margin of Error; Households with no people under 18 years:,Estimate; Households with no people under 18 years: - Family households:,Margin of Error; Households with no people under 18 years: - Family households:,Estimate; Households with no people under 18 years: - Family households: - Married-couple family,Margin of Error; Households with no people under 18 years: - Family households: - Married-couple family,Estimate; Households with no people under 18 years: - Family households: - Other family:,Margin of Error; Households with no people under 18 years: - Family households: - Other family:,"Estimate; Households with no people under 18 years: - Family households: - Other family: - Male householder, no wife present","Margin of Error; Households with no people under 18 years: - Family households: - Other family: - Male householder, no wife present","Estimate; Households with no people under 18 years: - Family households: - Other family: - Female householder, no husband present","Margin of Error; Households with no people under 18 years: - Family households: - Other family: - Female householder, no husband present",Estimate; Households with no people under 18 years: - Nonfamily households:,Margin of Error; Households with no people under 18 years: - Nonfamily households:,Estimate; Households with no people under 18 years: - Nonfamily households: - Male householder,Margin of Error; Households with no people under 18 years: - Nonfamily households: - Male householder,Estimate; Households with no people under 18 years: - Nonfamily households: - Female householder,Margin of Error; Households with no people under 18 years: - Nonfamily households: - Female householder
1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois",1730,92,710,83,698,83,443,82,255,88,30,38,225,77,12,19,12,19,0,15,1020,105,592,96,509,98,83,40,46,28,37,27,428,102,139,49,289,87
1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois",873,42,271,38,271,38,252,38,19,13,0,11,19,13,0,11,0,11,0,11,602,41,445,42,411,46,34,20,5,6,29,18,157,44,66,31,91,36
1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois",1434,71,488,55,488,55,434,52,54,38,0,11,54,38,0,11,0,11,0,11,946,83,692,81,619,69,73,59,0,11,73,59,254,73,142,58,112,46
1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois",2594,104,864,123,864,123,572,96,292,110,58,72,234,103,0,15,0,15,0,15,1730,153,979,128,793,140,186,86,97,71,89,51,751,157,189,80,562,144
1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois",2457,146,920,128,920,128,813,116,107,61,7,12,100,58,0,15,0,15,0,15,1537,162,709,145,620,140,89,53,23,26,66,48,828,157,337,129,491,150
1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois",1933,91,580,93,580,93,546,89,34,37,0,15,34,37,0,15,0,15,0,15,1353,93,910,105,863,112,47,41,18,23,29,35,443,129,198,96,245,95
1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois",1816,103,568,66,568,66,524,60,44,38,8,12,36,36,0,11,0,11,0,11,1248,112,793,109,693,91,100,59,41,36,59,48,455,108,203,76,252,73
1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois",2700,176,795,118,795,118,634,115,161,84,55,56,106,60,0,15,0,15,0,15,1905,180,727,119,511,108,216,101,85,71,131,68,1178,187,594,171,584,156
1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois",2659,254,1066,145,1066,145,639,160,427,185,175,136,252,128,0,15,0,15,0,15,1593,303,693,190,483,173,210,127,90,88,120,101,900,249,317,185,583,168
1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois",1138,78,293,77,293,77,287,77,6,9,6,9,0,11,0,11,0,11,0,11,845,105,437,80,370,80,67,37,53,34,14,15,408,92,139,61,269,75
1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois",2850,150,863,164,863,164,491,158,372,142,162,123,210,105,0,15,0,15,0,15,1987,213,723,187,430,134,293,134,120,87,173,107,1264,189,851,200,413,112
1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois",2462,156,984,145,948,148,790,156,158,104,67,71,91,81,36,52,36,52,0,15,1478,188,738,129,638,114,100,76,34,57,66,50,740,176,325,127,415,127
1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois",1583,76,477,79,477,79,370,64,107,64,20,33,87,61,0,11,0,11,0,11,1106,90,783,92,719,88,64,44,25,28,39,34,323,90,123,57,200,61
1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois",1943,133,344,87,344,87,263,97,81,61,31,44,50,43,0,11,0,11,0,11,1599,148,731,122,610,109,121,69,38,46,83,56,868,149,324,89,544,128
1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois",2647,141,933,152,933,152,727,161,206,121,21,28,185,128,0,15,0,15,0,15,1714,190,878,182,679,164,199,104,160,101,39,34,836,183,535,153,301,129
1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois",1251,122,295,49,295,49,263,51,32,21,21,22,11,18,0,11,0,11,0,11,956,110,451,77,403,72,48,42,5,9,43,42,505,98,224,82,281,85
1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois",1127,68,263,49,252,51,157,40,95,49,8,13,87,50,11,16,11,16,0,11,864,78,563,60,537,59,26,23,0,11,26,23,301,78,96,54,205,60
1400000US17031805202,17031805202,"Census Tract 8052.02, Cook County, Illinois",1503,112,548,68,548,68,458,72,90,40,33,26,57,35,0,11,0,11,0,11,955,100,449,78,416,81,33,26,8,14,25,22,506,119,159,55,347,102
1400000US17031805301,17031805301,"Census Tract 8053.01, Cook County, Illinois",1190,77,270,88,270,88,203,79,67,52,11,16,56,49,0,11,0,11,0,11,920,115,611,104,546,96,65,42,9,14,56,39,309,96,59,37,250,98
1400000US17031805302,17031805302,"Census Tract 8053.02, Cook County, Illinois",1235,107,270,57,270,57,239,55,31,29,9,15,22,24,0,11,0,11,0,11,965,117,774,108,658,104,116,58,28,24,88,56,191,83,77,45,114,67
1400000US17031805401,17031805401,"Census Tract 8054.01, Cook County, Illinois",1413,106,453,79,453,79,365,73,88,51,7,12,81,49,0,11,0,11,0,11,960,114,613,101,395,79,218,78,60,49,158,67,347,83,110,48,237,75
1400000US17031805402,17031805402,"Census Tract 8054.02, Cook County, Illinois",1835,151,509,139,509,139,413,132,96,64,0,11,96,64,0,11,0,11,0,11,1326,171,863,159,676,131,187,98,94,86,93,63,463,157,154,108,309,106
1400000US17031805501,17031805501,"Census Tract 8055.01, Cook County, Illinois",1461,87,387,68,387,68,273,66,114,66,54,50,60,48,0,11,0,11,0,11,1074,106,569,81,409,73,160,59,69,52,91,41,505,97,191,72,314,88
1400000US17031805502,17031805502,"Census Tract 8055.02, Cook County, Illinois",1422,77,587,80,587,80,479,72,108,74,36,38,72,61,0,11,0,11,0,11,835,109,474,92,362,90,112,57,28,29,84,52,361,79,126,70,235,67
1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois",1507,55,662,61,662,61,584,62,78,40,18,21,60,44,0,11,0,11,0,11,845,75,619,85,533,88,86,43,13,19,73,42,226,69,130,58,96,48
1400000US17031805701,17031805701,"Census Tract 8057.01, Cook County, Illinois",1973,91,711,99,702,101,531,76,171,101,10,15,161,100,9,14,0,15,9,14,1262,131,812,112,634,113,178,97,58,61,120,62,450,90,220,70,230,66
1400000US17031805702,17031805702,"Census Tract 8057.02, Cook County, Illinois",726,53,246,53,246,53,208,50,38,22,8,9,30,18,0,11,0,11,0,11,480,66,289,55,228,48,61,36,24,27,37,25,191,58,31,19,160,53
1400000US17031805801,17031805801,"Census Tract 8058.01, Cook County, Illinois",1016,44,205,56,205,56,168,37,37,37,0,11,37,37,0,11,0,11,0,11,811,67,464,71,412,77,52,29,7,12,45,29,347,66,101,43,246,68
1400000US17031805802,17031805802,"Census Tract 8058.02, Cook County, Illinois",1845,76,565,64,565,64,495,62,70,43,7,11,63,42,0,15,0,15,0,15,1280,94,747,85,645,81,102,60,24,22,78,54,533,85,182,69,351,87
1400000US17031805901,17031805901,"Census Tract 8059.01, Cook County, Illinois",1731,84,402,87,402,87,330,79,72,57,21,23,51,46,0,11,0,11,0,11,1329,99,655,95,537,99,118,57,34,31,84,50,674,104,263,71,411,90
1400000US17031805902,17031805902,"Census Tract 8059.02, Cook County, Illinois",2142,101,790,101,790,101,699,101,91,81,0,15,91,81,0,15,0,15,0,15,1352,106,1024,112,937,122,87,55,23,28,64,43,328,102,87,55,241,89
1400000US17031806001,17031806001,"Census Tract 8060.01, Cook County, Illinois",2593,160,697,167,659,143,481,125,178,90,48,53,130,77,38,61,0,15,38,61,1896,195,801,225,509,181,292,131,122,96,170,96,1095,242,678,210,417,114
1400000US17031806002,17031806002,"Census Tract 8060.02, Cook County, Illinois",2720,184,988,159,988,159,785,178,203,90,0,15,203,90,0,15,0,15,0,15,1732,181,938,162,686,148,252,101,76,76,176,96,794,192,247,110,547,166
1400000US17031806003,17031806003,"Census Tract 8060.03, Cook County, Illinois",2852,153,975,122,975,122,762,138,213,106,38,35,175,123,0,15,0,15,0,15,1877,183,987,173,843,189,144,135,51,42,93,129,890,184,398,146,492,133
1400000US17031806004,17031806004,"Census Tract 8060.04, Cook County, Illinois",2780,141,735,118,735,118,492,109,243,136,82,88,161,105,0,15,0,15,0,15,2045,160,1140,174,808,132,332,134,196,113,136,84,905,167,197,90,708,151
1400000US17031806102,17031806102,"Census Tract 8061.02, Cook County, Illinois",1508,66,335,72,335,72,285,73,50,31,0,11,50,31,0,11,0,11,0,11,1173,105,683,77,555,74,128,63,53,45,75,45,490,103,268,88,222,65
1400000US17031806103,17031806103,"Census Tract 8061.03, Cook County, Illinois",1838,81,644,90,644,90,532,74,112,60,0,15,112,60,0,15,0,15,0,15,1194,116,794,134,608,135,186,85,44,45,142,70,400,99,146,65,254,75
1400000US17031806104,17031806104,"Census Tract 8061.04, Cook County, Illinois",1836,162,698,108,698,108,516,120,182,91,0,11,182,91,0,11,0,11,0,11,1138,181,453,122,297,82,156,94,12,21,144,91,685,158,281,117,404,117
1400000US17031806201,17031806201,"Census Tract 8062.01, Cook County, Illinois",2317,103,466,116,466,116,341,118,125,108,0,11,125,108,0,11,0,11,0,11,1851,152,595,135,396,142,199,127,75,72,124,131,1256,187,376,144,880,174
1400000US17031806202,17031806202,"Census Tract 8062.02, Cook County, Illinois",2543,111,321,98,321,98,287,91,34,37,0,11,34,37,0,11,0,11,0,11,2222,145,576,146,437,116,139,92,0,11,139,92,1646,204,693,198,953,196
1400000US17031806300,17031806300,"Census Tract 8063, Cook County, Illinois",1708,88,593,121,593,121,496,116,97,54,9,14,88,54,0,11,0,11,0,11,1115,129,603,126,534,120,69,38,24,22,45,31,512,114,260,97,252,57
1400000US17031806400,17031806400,"Census Tract 8064, Cook County, Illinois",850,47,319,41,319,41,273,51,46,36,6,10,40,35,0,11,0,11,0,11,531,52,288,48,249,48,39,22,0,11,39,22,243,61,145,63,98,41
1400000US17031806501,17031806501,"Census Tract 8065.01, Cook County, Illinois",737,44,240,62,240,62,240,62,0,11,0,11,0,11,0,11,0,11,0,11,497,60,338,61,277,55,61,37,0,11,61,37,159,46,66,32,93,39
1400000US17031806502,17031806502,"Census Tract 8065.02, Cook County, Illinois",1459,64,405,59,405,59,331,68,74,42,28,27,46,35,0,11,0,11,0,11,1054,74,699,77,551,81,148,72,28,24,120,68,355,74,146,61,209,66
1400000US17031806600,17031806600,"Census Tract 8066, Cook County, Illinois",1237,71,390,80,390,80,300,57,90,69,0,11,90,69,0,11,0,11,0,11,847,96,492,95,459,97,33,25,17,21,16,20,355,90,76,40,279,77
1400000US17031806700,17031806700,"Census Tract 8067, Cook County, Illinois",1594,68,566,60,566,60,480,56,86,51,45,41,41,30,0,11,0,11,0,11,1028,75,658,74,513,95,145,80,38,49,107,48,370,78,65,36,305,67
1400000US17031806801,17031806801,"Census Tract 8068.01, Cook County, Illinois",1323,102,282,93,282,93,204,67,78,56,25,40,53,38,0,11,0,11,0,11,1041,103,627,95,425,99,202,82,42,37,160,89,414,93,98,61,316,93
1400000US17031806802,17031806802,"Census Tract 8068.02, Cook County, Illinois",1056,68,317,85,317,85,205,68,112,62,21,26,91,58,0,11,0,11,0,11,739,103,541,102,462,88,79,49,0,11,79,49,198,75,49,38,149,67
1400000US17031806900,17031806900,"Census Tract 8069, Cook County, Illinois",2055,137,485,128,485,128,264,113,221,82,35,39,186,75,0,11,0,11,0,11,1570,148,718,152,661,149,57,46,11,18,46,38,852,161,195,100,657,156
1400000US17031807000,17031807000,"Census Tract 8070, Cook County, Illinois",1973,100,717,164,717,164,460,136,257,129,53,64,204,111,0,15,0,15,0,15,1256,185,745,166,609,154,136,88,13,21,123,85,511,147,261,112,250,101
1400000US17031807100,17031807100,"Census Tract 8071, Cook County, Illinois",1233,70,415,67,415,67,356,56,59,53,9,14,50,51,0,11,0,11,0,11,818,83,572,93,547,98,25,31,0,11,25,31,246,68,110,56,136,57
1400000US17031807200,17031807200,"Census Tract 8072, Cook County, Illinois",1901,76,684,103,684,103,555,99,129,63,30,35,99,59,0,15,0,15,0,15,1217,116,800,137,598,95,202,100,59,47,143,83,417,92,150,66,267,78
1400000US17031807300,17031807300,"Census Tract 8073, Cook County, Illinois",2783,176,697,152,697,152,404,117,293,151,66,66,227,141,0,15,0,15,0,15,2086,194,1218,174,946,154,272,136,106,103,166,89,868,167,342,112,526,136
1400000US17031807400,17031807400,"Census Tract 8074, Cook County, Illinois",2122,155,779,120,779,120,556,117,223,98,81,57,142,80,0,15,0,15,0,15,1343,172,803,164,567,132,236,114,90,93,146,85,540,145,313,129,227,87
1400000US17031807500,17031807500,"Census Tract 8075, Cook County, Illinois",1097,32,344,47,344,47,288,46,56,37,13,17,43,31,0,11,0,11,0,11,753,51,483,83,371,81,112,49,40,32,72,44,270,82,86,51,184,78
1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",1950,124,700,119,700,119,605,128,95,62,27,31,68,51,0,15,0,15,0,15,1250,159,877,131,675,136,202,78,82,62,120,64,373,128,161,93,212,106
1400000US17031807700,17031807700,"Census Tract 8077, Cook County, Illinois",2262,123,615,157,615,157,517,149,98,77,0,15,98,77,0,15,0,15,0,15,1647,215,955,196,637,159,318,150,122,76,196,124,692,177,233,115,459,142
1400000US17031807800,17031807800,"Census Tract 8078, Cook County, Illinois",840,54,333,68,333,68,232,66,101,46,30,31,71,38,0,11,0,11,0,11,507,62,350,62,303,58,47,33,14,20,33,27,157,45,47,25,110,39
1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois",1368,80,407,73,407,73,330,67,77,52,13,20,64,48,0,11,0,11,0,11,961,93,717,94,634,89,83,46,3,8,80,46,244,68,65,37,179,55
1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois",1241,81,400,55,390,51,368,59,22,27,0,11,22,27,10,16,10,16,0,11,841,95,613,92,563,93,50,33,9,14,41,29,228,65,75,36,153,57
1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",1570,86,471,77,471,77,372,72,99,62,43,45,56,47,0,11,0,11,0,11,1099,123,747,118,623,114,124,73,8,12,116,72,352,86,99,44,253,70
1400000US17031808100,17031808100,"Census Tract 8081, Cook County, Illinois",1671,103,149,70,149,70,88,46,61,50,0,11,61,50,0,11,0,11,0,11,1522,130,628,105,446,94,182,68,57,40,125,56,894,132,325,89,569,110
1400000US17031808200,17031808200,"Census Tract 8082, Cook County, Illinois",1956,113,582,90,569,92,421,78,148,69,16,21,132,66,13,20,13,20,0,15,1374,119,878,125,732,118,146,64,53,25,93,57,496,104,255,89,241,75
1400000US17031808301,17031808301,"Census Tract 8083.01, Cook County, Illinois",2364,145,638,131,638,131,508,106,130,93,56,70,74,66,0,15,0,15,0,15,1726,203,929,128,750,117,179,77,53,43,126,67,797,200,310,139,487,132
1400000US17031808302,17031808302,"Census Tract 8083.02, Cook County, Illinois",1492,94,412,65,412,65,301,68,111,65,0,11,111,65,0,11,0,11,0,11,1080,105,676,104,567,109,109,53,22,23,87,50,404,104,115,55,289,96
1400000US17031808400,17031808400,"Census Tract 8084, Cook County, Illinois",1427,72,466,89,466,89,405,85,61,49,0,11,61,49,0,11,0,11,0,11,961,102,701,98,611,105,90,48,23,21,67,46,260,70,78,39,182,57
1400000US17031808500,17031808500,"Census Tract 8085, Cook County, Illinois",1320,82,406,58,406,58,366,57,40,32,16,23,24,21,0,11,0,11,0,11,914,84,682,67,556,70,126,53,41,29,85,53,232,80,105,50,127,53
1400000US17031808600,17031808600,"Census Tract 8086, Cook County, Illinois",695,49,247,40,247,40,221,45,26,26,21,25,5,7,0,11,0,11,0,11,448,53,302,47,274,50,28,21,4,6,24,20,146,41,11,9,135,42
1400000US17031808702,17031808702,"Census Tract 8087.02, Cook County, Illinois",421,31,38,16,38,16,33,15,5,7,0,15,5,7,0,15,0,15,0,15,383,34,87,28,79,26,8,10,0,15,8,10,296,39,99,41,197,48
1400000US17031808800,17031808800,"Census Tract 8088, Cook County, Illinois",1376,87,386,63,386,63,346,72,40,34,30,31,10,15,0,11,0,11,0,11,990,92,480,103,423,85,57,57,39,51,18,27,510,104,185,74,325,93
1400000US17031808900,17031808900,"Census Tract 8089, Cook County, Illinois",1705,83,569,77,569,77,434,67,135,69,53,47,82,52,0,11,0,11,0,11,1136,99,531,102,488,94,43,31,20,21,23,21,605,96,168,73,437,85
1400000US17031809000,17031809000,"Census Tract 8090, Cook County, Illinois",1548,77,544,56,544,56,529,62,15,17,15,17,0,11,0,11,0,11,0,11,1004,72,519,64,508,65,11,16,0,11,11,16,485,73,77,43,408,67
1400000US17031809100,17031809100,"Census Tract 8091, Cook County, Illinois",1466,68,509,74,509,74,386,53,123,74,28,43,95,63,0,11,0,11,0,11,957,91,351,76,351,76,0,11,0,11,0,11,606,103,225,76,381,82
1400000US17031809200,17031809200,"Census Tract 8092, Cook County, Illinois",1494,111,677,127,677,127,349,100,328,113,100,77,228,85,0,11,0,11,0,11,817,132,346,90,185,72,161,70,25,27,136,70,471,116,160,82,311,94
1400000US17031809300,17031809300,"Census Tract 8093, Cook County, Illinois",1765,134,274,77,274,77,274,77,0,11,0,11,0,11,0,11,0,11,0,11,1491,143,193,75,193,75,0,11,0,11,0,11,1298,133,691,161,607,177
1400000US17031809400,17031809400,"Census Tract 8094, Cook County, Illinois",2927,194,213,58,213,58,162,64,51,44,0,15,51,44,0,15,0,15,0,15,2714,182,666,116,574,115,92,57,42,40,50,42,2048,194,847,180,1201,187
1400000US17031809500,17031809500,"Census Tract 8095, Cook County, Illinois",1787,147,353,89,353,89,254,63,99,71,30,27,69,63,0,11,0,11,0,11,1434,161,312,80,275,74,37,34,15,23,22,25,1122,177,497,137,625,134
1400000US17031809600,17031809600,"Census Tract 8096, Cook County, Illinois",1062,80,381,76,381,76,261,71,120,59,9,14,111,60,0,11,0,11,0,11,681,97,397,93,286,86,111,67,30,47,81,47,284,84,153,72,131,58
1400000US17031809700,17031809700,"Census Tract 8097, Cook County, Illinois",1265,68,597,113,597,113,373,83,224,87,81,58,143,68,0,11,0,11,0,11,668,111,386,92,243,73,143,66,44,42,99,56,282,66,64,31,218,63
1400000US17031809800,17031809800,"Census Tract 8098, Cook County, Illinois",1078,62,336,67,336,67,288,50,48,46,33,42,15,22,0,11,0,11,0,11,742,82,265,81,198,61,67,61,27,42,40,44,477,96,291,86,186,60
1400000US17031809900,17031809900,"Census Tract 8099, Cook County, Illinois",1374,56,320,73,320,73,294,73,26,24,0,11,26,24,0,11,0,11,0,11,1054,79,420,90,382,90,38,24,18,21,20,21,634,106,315,86,319,102
1400000US17031810000,17031810000,"Census Tract 8100, Cook County, Illinois",2606,154,569,114,569,114,444,117,125,97,9,16,116,96,0,11,0,11,0,11,2037,187,539,123,405,107,134,90,0,11,134,90,1498,204,600,161,898,179
1400000US17031810100,17031810100,"Census Tract 8101, Cook County, Illinois",2053,98,624,126,616,125,539,129,77,46,24,24,53,42,8,14,0,11,8,14,1429,145,565,143,363,110,202,87,28,46,174,77,864,158,296,105,568,133
1400000US17031810200,17031810200,"Census Tract 8102, Cook County, Illinois",2426,206,872,205,862,201,403,175,459,175,0,15,459,175,10,18,0,15,10,18,1554,209,582,146,316,106,266,116,88,76,178,88,972,209,469,160,503,152
1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",1388,92,416,82,416,82,288,68,128,57,46,45,82,41,0,11,0,11,0,11,972,105,455,105,298,73,157,72,36,46,121,59,517,109,236,96,281,73
1400000US17031810302,17031810302,"Census Tract 8103.02, Cook County, Illinois",1198,86,508,97,508,97,292,88,216,88,13,18,203,85,0,11,0,11,0,11,690,94,397,85,280,71,117,61,31,23,86,57,293,80,106,56,187,71
1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois",2126,116,627,91,627,91,513,87,114,84,40,60,74,57,0,15,0,15,0,15,1499,175,870,118,763,125,107,56,9,14,98,54,629,143,277,104,352,110
1400000US17031810501,17031810501,"Census Tract 8105.01, Cook County, Illinois",1903,132,439,88,439,88,334,85,105,66,20,25,85,61,0,15,0,15,0,15,1464,145,939,144,723,136,216,88,33,26,183,87,525,126,157,71,368,115
1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",1882,143,420,92,420,92,345,83,75,39,10,15,65,39,0,15,0,15,0,15,1462,154,734,125,533,104,201,89,115,76,86,45,728,154,406,134,322,101
1400000US17031810600,17031810600,"Census Tract 8106, Cook County, Illinois",1978,127,542,109,542,109,363,95,179,91,83,74,96,59,0,11,0,11,0,11,1436,188,685,138,553,126,132,67,88,57,44,35,751,163,283,121,468,113
1400000US17031810701,17031810701,"Census Tract 8107.01, Cook County, Illinois",1921,125,700,135,678,129,464,126,214,93,22,25,192,94,22,35,22,35,0,11,1221,152,500,104,315,79,185,76,69,52,116,58,721,130,295,92,426,98
1400000US17031810702,17031810702,"Census Tract 8107.02, Cook County, Illinois",1606,98,407,93,407,93,315,78,92,63,8,13,84,62,0,11,0,11,0,11,1199,112,468,111,363,93,105,53,21,17,84,49,731,136,331,114,400,89
1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",1734,96,650,113,650,113,481,99,169,81,61,49,108,59,0,15,0,15,0,15,1084,153,687,147,514,133,173,67,54,31,119,60,397,101,101,55,296,86
1400000US17031810900,17031810900,"Census Tract 8109, Cook County, Illinois",2429,174,511,224,511,224,303,169,208,134,25,38,183,123,0,15,0,15,0,15,1918,260,1137,220,747,198,390,139,104,75,286,128,781,214,387,168,394,172
1400000US17031811000,17031811000,"Census Tract 8110, Cook County, Illinois",1682,89,485,80,485,80,400,70,85,57,0,11,85,57,0,11,0,11,0,11,1197,114,649,119,555,112,94,52,28,25,66,43,548,103,140,52,408,93
1400000US17031811100,17031811100,"Census Tract 8111, Cook County, Illinois",2792,141,707,86,688,97,542,91,146,78,0,15,146,78,19,31,19,31,0,15,2085,172,830,154,564,149,266,124,81,78,185,92,1255,204,582,177,673,172
1400000US17031811200,17031811200,"Census Tract 8112, Cook County, Illinois",1973,103,763,113,737,113,489,97,248,114,87,80,161,77,26,37,26,37,0,15,1210,151,738,116,533,100,205,84,81,46,124,65,472,119,178,80,294,103
1400000US17031811301,17031811301,"Census Tract 8113.01, Cook County, Illinois",1464,99,610,103,610,103,435,83,175,84,68,56,107,65,0,15,0,15,0,15,854,123,449,100,369,101,80,43,53,36,27,25,405,111,178,63,227,95
1400000US17031811302,17031811302,"Census Tract 8113.02, Cook County, Illinois",1118,95,537,88,537,88,250,85,287,84,60,44,227,81,0,11,0,11,0,11,581,110,323,70,197,58,126,69,41,39,85,62,258,91,182,80,76,46
1400000US17031811401,17031811401,"Census Tract 8114.01, Cook County, Illinois",1711,124,575,85,575,85,413,73,162,85,18,20,144,84,0,15,0,15,0,15,1136,138,597,123,353,90,244,99,77,61,167,73,539,117,299,93,240,73
1400000US17031811402,17031811402,"Census Tract 8114.02, Cook County, Illinois",1576,112,509,79,509,79,338,104,171,76,47,49,124,46,0,11,0,11,0,11,1067,131,434,95,362,90,72,39,6,10,66,38,633,114,344,121,289,98
1400000US17031811500,17031811500,"Census Tract 8115, Cook County, Illinois",1964,114,619,104,619,104,484,107,135,73,33,47,102,60,0,15,0,15,0,15,1345,133,898,126,746,126,152,76,67,61,85,45,447,109,274,91,173,75
1400000US17031811600,17031811600,"Census Tract 8116, Cook County, Illinois",2364,153,600,101,600,101,335,112,265,105,34,40,231,108,0,15,0,15,0,15,1764,172,847,139,676,119,171,91,71,65,100,70,917,189,434,147,483,149
1400000US17031811701,17031811701,"Census Tract 8117.01, Cook County, Illinois",1128,73,615,98,596,103,383,101,213,86,72,72,141,58,19,31,0,11,19,31,513,113,261,79,209,69,52,46,26,33,26,28,252,85,144,74,108,51
1400000US17031811702,17031811702,"Census Tract 8117.02, Cook County, Illinois",1577,125,563,118,563,118,393,85,170,75,54,46,116,60,0,15,0,15,0,15,1014,136,538,114,440,104,98,55,14,22,84,49,476,117,235,90,241,93
1400000US17031811800,17031811800,"Census Tract 8118, Cook County, Illinois",1520,158,611,94,608,95,509,87,99,57,34,34,65,43,3,7,3,7,0,15,909,144,508,107,400,97,108,61,13,18,95,58,401,97,219,70,182,55
1400000US17031811900,17031811900,"Census Tract 8119, Cook County, Illinois",1797,114,683,85,683,85,600,81,83,44,11,17,72,46,0,15,0,15,0,15,1114,130,677,101,647,102,30,24,12,14,18,20,437,99,114,52,323,94
